year,id,word_count,cooccur_topic2_church,cooccur_topic3_time,smallpox_death_cooccurrences,smallpox_epidemic_cooccurrences,cooccur_topic1_city,cooccur_topic5_people,smallpox_sick_cooccurrences,cooccur_topic1_county,cooccur_topic4_train,smallpox_plague_cooccurrences,cooccur_topic4_house,cooccur_topic2_made,smallpox_burial_cooccurrences,cooccur_topic4_year,smallpox_outbreak_cooccurrences,smallpox_pandemic_cooccurrences,cooccur_topic4_street,cooccur_topic5_would,cooccur_topic3_little,cooccur_topic3_good,smallpox_died_cooccurrences,cooccur_topic5_state,cooccur_topic2_said,cooccur_topic5_party,cooccur_topic4_sale,cooccur_topic5_york,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1874,83_1874-07-21_p7_sn83030214_00206531186_1874072101_0165,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5299331,0.021540912,0.01641693,0.013213576,0.41889554
1874,28_1874-07-17_p1_sn83030313_00271743877_1874071701_0193,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011624662,0.8758871,0.10474982,0.004216607,0.0035217558
1874,65_1874-12-23_p5_sn83030214_00206531198_1874122301_0731,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6310045,0.0071671796,0.005151535,0.004161411,0.3525153
1874,10_1874-12-20_p3_sn86086284_00280762027_1874122001_0150,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011894752,0.31959006,0.60863113,0.07021773,0.00037150263
1874,31_1874-09-19_p2_sn85025202_00279557311_1874091901_0170,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029495688,0.014575338,0.94049823,0.0083949985,0.007035816
1874,86_1874-07-29_p7_sn83030313_00271743877_1874072901_0329,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18114005,0.22108512,0.0023783846,0.5937962,0.0016003326
1874,23_1874-01-23_p3_sn82014898_00211105495_1874012301_0660,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94816107,0.018054493,0.013584172,0.010981114,0.009219175
1874,13_1874-09-25_p3_sn83030313_00271743877_1874092501_1023,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3690366,0.009271914,0.33973867,0.005542254,0.27641052
1874,13_1874-12-15_p12_sn83030313_00271743889_1874121501_0988,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027360555,0.015910413,0.9392429,0.009517237,0.007968862
1874,5_1874-02-10_pNone_sn87056600_00202191642_1874021001_0064,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29293105,0.17622149,0.38966462,0.115880206,0.025302658
1874,24_1874-09-17_p2_sn84020071_00393347260_1874091701_0564,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32122624,0.6419849,0.014843767,0.011949579,0.0099954605
1874,41_1874-12-05_p3_sn84020594_00271742563_1874120501_0574,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008393698,0.0056387633,0.0040769028,0.97916675,0.0027239362
1874,94_1874-07-09_p5_sn84038806_00280768911_1874070901_0034,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049438167,0.029790511,0.022179099,0.88366306,0.014929181
1874,8_1874-07-21_p4_sn84038806_00280768911_1874072101_0076,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9969047,0.0010894496,0.0008078556,0.0006515288,0.00054653146
1874,1_1874-08-26_p3_sn83030214_00206531186_1874082601_0439,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025269745,0.0015787894,0.42502508,0.5700645,0.0008047082
1874,5_1874-11-06_p3_sn92073987_00296023152_1874110601_0173,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37819248,0.34682205,0.2740094,0.0005314443,0.0004446994
1874,65_1874-11-24_p10_sn83030214_00206531198_1874112401_0480,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6443223,0.3497286,0.002398053,0.001931937,0.0016191108
1874,11_1874-11-14_p9_sn83030313_00271743889_1874111401_0605,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019686786,0.0012012342,0.9954941,0.00072700495,0.00060897274
1874,8_1874-01-19_p1_sn84026837_00271740372_1874011901_0075,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009233431,0.0056124767,0.5033453,0.0033409426,0.47846785
1874,17_1874-08-26_p5_sn85025567_00212472207_1874082601_0470,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93308324,0.0046880674,0.05696907,0.0028607072,0.0023989761
1874,15_1874-04-24_p3_sn84026837_00271740372_1874042401_0416,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012869173,0.0859293,0.0055900076,0.8918713,0.003740231
1874,16_1874-01-29_p4_sn83016025_0027952536A_1874012901_0250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58971965,0.0012818618,0.0009605767,0.40738967,0.0006482994
1874,21_1874-05-06_p12_sn83030313_00271743865_1874050601_0519,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9637044,0.0128291445,0.009504063,0.007606026,0.0063563874
1874,1_1874-12-03_p4_sn82014805_00271740372_1874120301_1202,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033990226,0.9688311,0.025263565,0.001363585,0.0011427831
1874,3_1874-07-25_p2_sn82014896_0021110465A_1874072501_0178,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6403234,0.0016488963,0.0012176255,0.0009782284,0.35583183
1874,1_1874-04-13_p10_sn83030214_00206531174_1874041301_0110,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030723682,0.0019757282,0.31504163,0.6788934,0.0010168926
1874,70_1874-11-06_p2_sn84038806_00280768911_1874110601_0436,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044446018,0.009997227,0.007408103,0.00594527,0.9322034
1874,20_1874-10-21_p3_sn85025567_00212472207_1874102101_0575,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2385794,0.0029239196,0.64589506,0.11115129,0.0014502258
1874,4_1874-01-30_p1_sn84027718_00271763815_1874013001_0028,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27551538,0.013310616,0.36023504,0.09507497,0.25586402
1874,49_1874-10-30_p1_sn83030214_00206531198_1874103001_0267,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039233223,0.91195786,0.019675773,0.015845692,0.013287255
1874,2_1874-09-02_p9_sn85025567_00212472207_1874090201_0486,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019213521,0.31045854,0.64574605,0.04126079,0.0006132232
1874,23_1874-08-07_p2_sn84020594_00271742563_1874080701_0157,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010967974,0.006893919,0.005103158,0.0041102776,0.97292465
1874,15_1874-08-13_pNone_sn85025587_00383346757_1874081301_0049,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9569471,0.0006422293,0.00048628927,0.041598316,0.0003261242
1874,15_1874-03-05_pNone_sn84027670_00237283363_1874030501_0593,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025400375,0.28646916,0.11220519,0.0009251233,0.5978606
1874,63_1874-05-04_p11_sn83030214_00206531174_1874050401_0289,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014079766,0.008713114,0.13344939,0.839452,0.0043056905
1874,46_1874-10-20_p1_sn83030313_00271743889_1874102001_0272,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03168244,0.017025726,0.79633933,0.14641121,0.0085412655
1874,73_1874-07-23_p1_sn84020594_00271742563_1874072301_0103,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024675872,0.015950164,0.011797045,0.009508186,0.93806875
1874,17_1874-11-30_p8_sn83030214_00206531198_1874113001_0524,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5225131,0.11474439,0.35989892,0.001547209,0.0012964648
1874,61_1874-08-12_p3_sn83030214_00206531186_1874081201_0329,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02865797,0.01697499,0.45503983,0.49078596,0.008541285
1874,8_1874-01-17_p4_sn82014896_0021110465A_1874011701_0068,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978859,0.007407748,0.005537894,0.0044581154,0.003737304
1874,5_1874-07-08_p3_sn83030313_00271743877_1874070801_0095,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06277456,0.17754506,0.748426,0.0010966479,0.010157774
1874,58_1874-12-05_p4_sn83030313_00271743889_1874120501_0856,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024543913,0.016092667,0.011860278,0.93953925,0.00796386
1874,84_1874-12-22_p4_sn83016025_00279525383_1874122201_0054,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35645851,0.014639669,0.0110599045,0.6103738,0.0074681262
1874,3_1874-04-17_p3_sn92073987_00296023152_1874041701_0063,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11035628,0.8689495,0.001961509,0.017416453,0.0013161713
1874,6_1874-06-03_p2_sn84026837_00271740372_1874060301_0558,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006772498,0.17107576,0.0033273099,0.5423482,0.27647626
1874,34_1874-06-30_p2_sn84022991_00513688076_1874063001_1009,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014374023,0.0007857059,0.09670816,0.0004630295,0.90060574
1874,20_1874-08-19_p1_sn83030214_00206531186_1874081901_0383,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014777018,0.00887076,0.64912474,0.32276464,0.0044628116
1874,28_1874-06-05_p2_sn84026837_00271740372_1874060501_0566,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17428918,0.006552619,0.004795145,0.0038653712,0.8104977
1874,2_1874-08-27_pNone_sn84022374_00332895394_1874082701_0348,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003176234,0.0020848974,0.9924723,0.001233037,0.0010336112
1874,13_1874-05-20_p3_sn83030214_00206531174_1874052001_0417,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41164678,0.029654955,0.5257805,0.01794421,0.014973579
1874,45_1874-11-08_p10_sn83030313_00271743889_1874110801_0527,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189477,0.034905717,0.025397621,0.020461641,0.60028726
1874,101_1874-10-03_p4_sn84038806_00280768911_1874100301_0322,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8092823,0.17596498,0.0059652203,0.0047869678,0.0040005404
1874,35_1874-09-26_p10_sn83030313_00271743877_1874092601_1042,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01098764,0.006579621,0.97508675,0.004001073,0.003344881
1874,35_1874-09-23_p1_sn92053942_00295873644_1874092301_0286,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052877874,0.003532851,0.0026704522,0.98672116,0.0017877591
1874,56_1874-06-19_p3_sn92073987_00296023152_1874061901_0096,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18523866,0.40458512,0.15992737,0.0062546846,0.24399416
1874,4_1874-03-30_p7_sn83030214_00206531162_1874033001_0713,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019304125,0.0054920358,0.96904105,0.0033530348,0.002809686
1874,46_1874-10-02_p4_sn84020594_00271742563_1874100201_0357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8323443,0.058119453,0.04410449,0.03557001,0.029861704
1874,114_1874-08-09_p7_sn83030313_00271743877_1874080901_0449,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7758474,0.0775294,0.05917789,0.047584236,0.039861068
1874,1_1874-11-26_p1_sn84038806_00280768911_1874112601_0503,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9927886,0.0025308477,0.0018896819,0.0015190737,0.0012717916
1874,4_1874-04-02_p3_sn84026837_00271740372_1874040201_0340,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14196077,0.8528208,0.002119416,0.0016873837,0.0014116375
1874,29_1874-07-18_p2_sn85025202_00279557311_1874071801_0130,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009084537,0.00057862065,0.00043168987,0.9977901,0.00029110676
1874,2_1874-09-08_p1_sn83030313_00271743877_1874090801_0803,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357182,0.002244045,0.0016952249,0.9913451,0.0011438169
1874,7_1874-08-21_p9_sn83030313_00271743877_1874082101_0587,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36075425,0.0016415515,0.5423069,0.0009786289,0.09431865
1874,15_1874-12-09_p2_sn84020422_0033289495A_1874120901_0318,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018201374,0.010754057,0.0077889995,0.006251808,0.9570038
1874,36_1874-04-11_p2_sn85025202_00279557311_1874041101_0068,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036065303,0.01968104,0.60586834,0.32842508,0.009960228
1874,7_1874-12-03_p8_sn83030214_00206531198_1874120301_0554,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47872344,0.5146992,0.002658772,0.0021350903,0.0017833378
1874,78_1874-05-23_p4_sn85025202_00279557311_1874052301_0096,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9247806,0.026455129,0.019667648,0.015822278,0.013274315
1874,57_1874-10-03_p9_sn83030313_00271743889_1874100301_0048,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89899313,0.037947077,0.025569562,0.020409385,0.017080788
1874,27_1874-12-12_p3_sn83030313_00271743889_1874121201_0943,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80014163,0.0056869965,0.0041175466,0.0033168911,0.18673697
1874,10_1874-02-11_p5_sn83030214_00206531162_1874021101_0327,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033732287,0.2760428,0.71834064,0.0012214546,0.0010218789
1874,85_1874-03-05_p3_sn84020071_00393347260_1874030501_0453,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973941,0.0091557,0.006821478,0.005484912,0.004596874
1874,31_1874-04-17_p3_sn82014898_00211105495_1874041701_0718,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9802968,0.0071005393,0.0050943634,0.004086333,0.0034219453
1874,7_1874-07-04_p7_sn83030214_00206531186_1874070401_0037,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19398154,0.45828262,0.0009662568,0.09189371,0.25487587
1874,8_1874-02-28_p4_sn85052141_00202195192_1874022801_0011,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42178315,0.5704868,0.003114276,0.0025111113,0.0021046037
1874,20_1874-07-21_p1_sn84020594_00271742563_1874072101_0095,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96430224,0.0125396885,0.009337721,0.0075158225,0.0063045407
1874,42_1874-04-14_p1_sn83030214_00206531174_1874041401_0113,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030137185,0.282336,0.013745714,0.011101775,0.66267926
1874,27_1874-07-11_p1_sn85025202_00279557311_1874071101_0125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030738983,0.01726175,0.42416343,0.010202175,0.5176337
1874,21_1874-12-12_p3_sn85038558_00280761527_1874121201_0103,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94792295,0.01815618,0.013751884,0.010976365,0.009192651
1874,24_1874-09-10_p2_sn84020071_00393347260_1874091001_0560,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012523998,0.007453421,0.32473037,0.20335332,0.4519389
1874,32_1874-12-22_p3_sn84038806_00280768911_1874122201_0601,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033156477,0.021230837,0.921741,0.013007484,0.010864195
1874,19_1874-05-07_p5_sn83030214_00206531174_1874050701_0313,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6305876,0.0051774047,0.0037959332,0.24179636,0.11864273
1874,34_1874-02-13_p1_sn82014898_00211105495_1874021301_0674,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55049294,0.019939963,0.40771556,0.011894322,0.009957253
1874,11_1874-10-07_p5_sn85025567_00212472207_1874100701_0558,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040139076,0.09552289,0.0018181802,0.0014578439,0.8971872
1874,3_1874-07-26_p9_sn83030313_00271743877_1874072601_0297,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14920126,0.8437952,0.0028237,0.0022740632,0.0019057246
1874,34_1874-06-15_p12_sn83030313_00271743865_1874061501_1025,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026921561,0.016970737,0.93735003,0.010223179,0.008534484
1874,30_1874-03-20_p4_sn83030214_00206531162_1874032001_0626,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059393622,0.040080942,0.02971324,0.023779012,0.84703314
1874,61_1874-07-22_p1_sn83030313_00271743877_1874072201_0245,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96581095,0.012158184,0.008918924,0.0071342383,0.00597766
1874,20_1874-07-03_p3_sn84026837_00271740372_1874070301_0666,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95110804,0.017370554,0.012748827,0.010219881,0.008552728
1874,4_1874-12-14_p5_sn83030214_00206531198_1874121401_0645,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22897479,0.0006494121,0.0004826002,0.00038736977,0.76950586
1874,1_1874-06-02_p3_sn84026837_00271740372_1874060201_0553,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6864389,0.0014097738,0.0010478449,0.31040072,0.0007027416
1874,24_1874-05-30_p1_sn82014998_00279557840_1874053001_0308,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028427776,0.6163478,0.011870734,0.009517798,0.33383587
1874,62_1874-08-13_p3_sn84022374_00332895394_1874081301_0342,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70311356,0.009353015,0.0069168075,0.0055278023,0.2750888
1874,130_1874-08-22_p4_sn84020594_00271742563_1874082201_0211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20013964,0.116919175,0.088024296,0.5351663,0.059750523
1874,63_1874-05-13_p3_sn84026837_00271740372_1874051301_0483,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031085385,0.019365363,0.927583,0.011969061,0.009997226
1874,21_1874-11-22_p16_sn83030313_00271743889_1874112201_0714,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031159073,0.0019001156,0.99289715,0.001136044,0.0009507695
1874,19_1874-08-14_p6_sn83030313_00271743877_1874081401_0506,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050738815,0.026493125,0.893632,0.015863527,0.013272645
1874,55_1874-01-16_p1_sn85034336_00211101027_1874011601_0873,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57350373,0.12706673,0.0136586875,0.27656427,0.009206529
1874,21_1874-09-19_p2_sn85025202_00279557311_1874091901_0170,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016064929,0.6281633,0.0077896593,0.0062473076,0.34173483
1874,22_1874-10-29_p3_sn83016926_00295877480_1874102901_0481,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010157335,0.10523613,0.004814804,0.8765554,0.00323636
1874,123_1874-06-04_p2_sn86053573_00294558317_1874060401_0359,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43261424,0.019765703,0.01495691,0.5225806,0.010082528
1874,22_1874-07-22_p2_sn85025567_00212472207_1874072201_0410,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24134475,0.009428299,0.7386874,0.0057386183,0.0048009497
1874,27_1874-06-27_p2_sn85025202_00279557311_1874062701_0116,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38398105,0.5819541,0.013733053,0.011067692,0.009264132
1874,1_1874-05-08_p7_sn83030214_00206531174_1874050801_0323,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724023,0.0021242108,0.0015688919,0.0012553288,0.3226492
1874,1_1874-06-25_p1_sn83030214_00206531174_1874062501_0719,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035741301,0.16650745,0.0017364036,0.0013932172,0.8267888
1874,13_1874-11-24_p10_sn83030214_00206531198_1874112401_0480,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003031636,0.4925939,0.0012789238,0.1985693,0.30452624
1874,77_1874-12-12_p1_sn84020594_00271742563_1874121201_0596,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49287602,0.0044302144,0.11900219,0.38149858,0.0021929208
1874,2_1874-05-30_p1_sn86053573_00294558317_1874053001_0337,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011289893,0.28845543,0.004674774,0.003766393,0.69181347
1874,27_1874-05-05_p8_sn83030214_00206531174_1874050501_0298,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031416474,0.001983091,0.9926465,0.0012126262,0.001016103
1874,13_1874-05-22_p2_sn84027718_00271763815_1874052201_0096,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017188538,0.0103196995,0.0076963017,0.95958453,0.005210984
1874,28_1874-05-01_p3_sn84026837_00271740372_1874050101_0440,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016162446,0.009517103,0.963767,0.005749133,0.0048043435
1874,10_1874-12-05_p4_sn84020594_00271742563_1874120501_0575,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014679243,0.009301553,0.0068768994,0.8630134,0.10612893
1874,14_1874-07-31_p6_sn83030313_00271743877_1874073101_0350,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005893964,0.0037828742,0.0028207696,0.002266912,0.98523545
1874,7_1874-07-04_p4_sn82014998_00279557840_1874070401_0331,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9883027,0.004120478,0.0030513,0.0024604336,0.0020650325
1874,35_1874-08-15_p3_sn82014896_0021110465A_1874081501_0192,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2310589,0.030991029,0.022811376,0.70004463,0.015094075
