year,id,word_count,cooccur_topic1_house,cooccur_topic2_white,cooccur_topic5_land,cooccur_topic2_silk,cooccur_topic3_bank,cooccur_topic3_public,cooccur_topic5_faid,smallpox_burial_cooccurrences,cooccur_topic4_would,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_black,cooccur_topic5_court,cooccur_topic1_town,smallpox_epidemic_cooccurrences,cooccur_topic4_part,cooccur_topic3_upon,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic4_state,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic3_make,cooccur_topic2_large,cooccur_topic1_shall,cooccur_topic4_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1817,63_1817-07-15_p4_sn83016082_00332895096_1817071501_0497,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35790214,0.0058969776,0.62996155,0.003395185,0.0028441153
1817,16_1817-07-15_p3_sn83016082_00332895096_1817071501_0496,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33588022,0.023266068,0.01765305,0.014270111,0.6089306
1817,1_1817-07-22_p4_sn83016082_00332895096_1817072201_0501,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024952064,0.001596244,0.001209173,0.0009756574,0.99372375
1817,44_1817-01-11_p3_sn83016082_00332895096_1817011101_0400,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9579366,0.014478602,0.011200045,0.008915928,0.0074687926
1817,24_1817-09-30_p4_sn83016082_00332895096_1817093001_0541,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018519161,0.8706278,0.009281537,0.09528823,0.0062831817
1817,30_1817-10-07_pNone_sn83016082_00332895096_1817100701_0545,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021559099,0.16550322,0.33285648,0.47344464,0.006636542
1817,13_1817-01-11_p2_sn83016082_00332895096_1817011101_0399,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28606078,0.0023117196,0.18458375,0.29392815,0.23311567
1817,3_1817-09-30_p4_sn83016082_00332895096_1817093001_0541,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015638677,0.010543244,0.9619178,0.0064674835,0.005432738
1817,27_1817-10-07_pNone_sn83016082_00332895096_1817100701_0545,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029410448,0.018387107,0.46039805,0.010994657,0.48080978
1817,9_1817-07-22_p3_sn83016082_00332895096_1817072201_0500,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014768026,0.0077116434,0.96906024,0.0046058153,0.003854267
1817,12_1817-07-15_p4_sn83016082_00332895096_1817071501_0497,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018003125,0.01197675,0.9575503,0.0067794276,0.0056904787
1817,30_1817-06-24_p4_sn83016082_00332895096_1817062401_0485,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032799765,0.019898113,0.92542654,0.011914033,0.009961581
1817,7_1817-10-14_p1_sn83016082_00332895096_1817101401_0546,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022417181,0.0013186487,0.000991751,0.00079405657,0.9946539
1817,5_1817-09-30_pNone_sn83016082_00332895096_1817093001_0538,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033491395,0.6816643,0.013729865,0.2619138,0.009200747
1817,9_1817-07-15_p2_sn83016082_00332895096_1817071501_0495,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37303993,0.034029648,0.02546968,0.5504033,0.017057456
1817,26_1817-01-11_p3_sn83016082_00332895096_1817011101_0400,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4142642,0.008659546,0.14909421,0.3092526,0.11872952
1817,2_1817-10-07_pNone_sn83016082_00332895096_1817100701_0545,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136819,0.009260383,0.9665884,0.005691418,0.00477793
1817,23_1817-10-07_pNone_sn83016082_00332895096_1817100701_0545,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597994,0.038530726,0.029694984,0.023698425,0.84827644
