year,id,word_count,cooccur_topic1_house,cooccur_topic2_white,cooccur_topic5_land,cooccur_topic2_silk,cooccur_topic3_bank,cooccur_topic3_public,cooccur_topic5_faid,smallpox_burial_cooccurrences,cooccur_topic4_would,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_black,cooccur_topic5_court,cooccur_topic1_town,smallpox_epidemic_cooccurrences,cooccur_topic4_part,cooccur_topic3_upon,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic4_state,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic3_make,cooccur_topic2_large,cooccur_topic1_shall,cooccur_topic4_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1818,50_1818-08-04_p4_sn83016083_00332895096_1818080401_0717,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037409008,0.9139772,0.019538613,0.015813453,0.01326178
1818,5_1818-06-30_p4_sn83016083_00332895096_1818063001_0697,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006702434,0.004486806,0.0034110118,0.0027361833,0.9826636
1818,9_1818-08-11_p1_sn83016083_00332895096_1818081101_0718,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022463705,0.0013585674,0.0010320377,0.9946682,0.00069493125
1818,33_1818-08-11_p1_sn83016083_00332895096_1818081101_0718,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026963906,0.016622942,0.93770325,0.010177778,0.008532116
1818,13_1818-08-04_p2_sn83016083_00332895096_1818080401_0715,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4508104,0.0015785967,0.043175533,0.46382612,0.040609326
1818,7_1818-01-27_p4_sn83016082_00332895096_1818012701_0609,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010844446,0.007492146,0.9732227,0.0045870147,0.0038536927
1818,34_1818-01-13_p1_sn83016082_00332895096_1818011301_0598,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037579976,0.9913805,0.0019550947,0.0015801163,0.0013262661
1818,25_1818-01-20_p1_sn83016082_00332895096_1818012001_0602,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33591706,0.023279516,0.017835058,0.39350048,0.22946787
1818,15_1818-01-20_p1_sn83016082_00332895096_1818012001_0602,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081578,0.98271096,0.00367458,0.0029693777,0.0024872795
1818,5_1818-01-13_p3_sn83016082_00332895096_1818011301_0600,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9646939,0.01220883,0.009299511,0.0075121117,0.006285662
