year,id,word_count,cooccur_topic1_house,cooccur_topic2_white,cooccur_topic5_land,cooccur_topic2_silk,cooccur_topic3_bank,cooccur_topic3_public,cooccur_topic5_faid,smallpox_burial_cooccurrences,cooccur_topic4_would,smallpox_sick_cooccurrences,cooccur_topic4_year,smallpox_pandemic_cooccurrences,smallpox_outbreak_cooccurrences,cooccur_topic2_black,cooccur_topic5_court,cooccur_topic1_town,smallpox_epidemic_cooccurrences,cooccur_topic4_part,cooccur_topic3_upon,cooccur_topic5_county,smallpox_death_cooccurrences,cooccur_topic4_state,smallpox_died_cooccurrences,cooccur_topic2_cotton,smallpox_plague_cooccurrences,cooccur_topic5_said,cooccur_topic3_make,cooccur_topic2_large,cooccur_topic1_shall,cooccur_topic4_country,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1819,8_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34405345,0.01534124,0.6231558,0.009489045,0.0079605
1819,10_1819-05-11_p3_sn83016083_00332895096_1819051101_0874,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004952033,0.9887055,0.0025505165,0.002062043,0.0017299268
1819,13_1819-02-23_p4_sn83016083_00332895096_1819022301_0835,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024514364,0.94419706,0.012587909,0.010171999,0.008528726
1819,10_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07045718,0.0017768807,0.32636887,0.6005116,0.00088540424
1819,9_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015129507,0.5137231,0.007114987,0.45925155,0.004780898
1819,10_1819-01-19_pNone_sn85025061_00513684939_1819011901_0081,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7392984,0.0019939446,0.0014440318,0.25629243,0.0009711522
1819,9_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2889744,0.05457149,0.0031687487,0.0025522963,0.65073305
1819,5_1819-02-02_p4_sn83016083_00332895096_1819020201_0823,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008461515,0.0056352946,0.004315857,0.0034694758,0.9781179
1819,3_1819-01-26_pNone_sn85025061_00513684939_1819012601_0086,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83198804,0.0020558916,0.16367608,0.0012411063,0.0010388904
1819,18_1819-08-17_pNone_sn85025061_00513684939_1819081701_0198,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037786413,0.002443488,0.99107784,0.0014688746,0.0012310835
1819,47_1819-05-11_p4_sn83016083_00332895096_1819051101_0875,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32223693,0.24334876,0.007148487,0.0057159835,0.4215498
1819,4_1819-03-16_p1_sn83016083_00332895096_1819031601_0844,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66320395,0.0022423824,0.001710229,0.001370535,0.33147287
1819,10_1819-03-23_p1_sn83016083_00332895096_1819032301_0848,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23015368,0.021906119,0.72408605,0.012989603,0.010864509
1819,9_1819-03-02_p4_sn83016083_00332895096_1819030201_0839,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44250128,0.034711797,0.0043460997,0.0034731107,0.51496774
1819,7_1819-01-26_p1_sn83016083_00332895096_1819012601_0816,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521954,0.0058269217,0.18684521,0.0035691143,0.65156335
1819,6_1819-08-03_pNone_sn85025061_00513684939_1819080301_0191,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6079359,0.19361942,0.006125543,0.004918016,0.18740104
1819,11_1819-03-02_p1_sn83016083_00332895096_1819030201_0836,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2597209,0.6854302,0.022065047,0.01784018,0.014943624
1819,7_1819-02-16_p2_sn83016083_00332895096_1819021601_0829,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58891296,0.0048772553,0.0037084129,0.0029769845,0.39952442
1819,1_1819-01-19_pNone_sn85025061_00513684939_1819011901_0081,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125028165,0.2509102,0.33017558,0.40242663,0.0039847153
1819,22_1819-02-09_pNone_sn85025061_00513684939_1819020901_0095,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7733197,0.01553092,0.1947438,0.008937214,0.007468339
1819,42_1819-01-26_p1_sn83016083_00332895096_1819012601_0816,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95153517,0.017112462,0.012616884,0.010196444,0.008539053
1819,43_1819-03-02_p4_sn83016083_00332895096_1819030201_0839,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011473363,0.005970862,0.9758337,0.003656391,0.003065715
1819,26_1819-02-02_p1_sn83016083_00332895096_1819020201_0820,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31853408,0.004262979,0.23281845,0.44228747,0.0020969834
1819,7_1819-03-30_p4_sn83016083_00332895096_1819033001_0855,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014910903,0.009242243,0.9653765,0.00568997,0.004780381
1819,45_1819-01-26_p4_sn83016083_00332895096_1819012601_0819,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017248388,0.792605,0.008393091,0.17605445,0.0056990823
1819,11_1819-04-06_p2_sn83016083_00332895096_1819040601_0857,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013343122,0.008879395,0.9677099,0.0054722438,0.004595357
1819,24_1819-04-20_p3_sn83016083_00332895096_1819042001_0862,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05809929,0.70824003,0.1962633,0.020338794,0.017058639
1819,3_1819-05-11_p3_sn83016083_00332895096_1819051101_0874,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006364289,0.004164796,0.0031616127,0.0025410715,0.9837682
1819,19_1819-01-05_p1_sn83016083_00332895096_1819010501_0804,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017445184,0.009048937,0.006805305,0.96210206,0.0045985137
1819,22_1819-04-27_p1_sn83016083_00332895096_1819042701_0864,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122658566,0.059437808,0.1800173,0.37972543,0.2581609
1819,8_1819-03-30_p2_sn83016083_00332895096_1819033001_0853,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27006945,0.0009238939,0.5669112,0.1259962,0.03609924
1819,23_1819-02-02_p2_sn83016083_00332895096_1819020201_0821,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5831068,0.030137274,0.022071376,0.01780652,0.34687805
1819,24_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5387178,0.00664646,0.10298786,0.004068467,0.34757945
1819,9_1819-01-05_p2_sn83016083_00332895096_1819010501_0805,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039264977,0.26695698,0.017973477,0.66385067,0.011953893
1819,7_1819-05-11_p3_sn83016083_00332895096_1819051101_0874,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009692241,0.006417252,0.97662157,0.003950182,0.003318834
1819,11_1819-04-27_p3_sn83016083_00332895096_1819042701_0866,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009305186,0.04396636,0.93983495,0.0037511282,0.0031422933
1819,1_1819-02-23_p2_sn83016083_00332895096_1819022301_0833,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23466794,0.1658738,0.011136135,0.008930938,0.57939124
1819,22_1819-08-31_p4_sn83016083_00332895102_1819083101_0066,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7365894,0.01940082,0.014814503,0.2192335,0.009961855
1819,51_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1819,2_1819-04-27_p4_sn83016083_00332895096_1819042701_0867,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47300395,0.024988966,0.0030008443,0.32091677,0.1780895
1819,27_1819-02-09_p1_sn83016083_00332895096_1819020901_0824,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01144284,0.28442234,0.26836073,0.004588936,0.43118522
1819,8_1819-03-02_p1_sn85025061_00513684939_1819030201_0104,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033022552,0.0018321327,0.6661549,0.32776988,0.0009408526
1819,21_1819-08-31_p4_sn83016083_00332895102_1819083101_0066,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021449968,0.04688197,0.91708696,0.007946925,0.00663431
1819,1_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007216986,0.00441234,0.0033705158,0.98274475,0.0022554232
1819,7_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587685,0.0115384925,0.38767895,0.00712229,0.0059752343
1819,28_1819-04-20_p3_sn83016083_00332895096_1819042001_0862,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009386205,0.0058094123,0.0044328547,0.97738415,0.0029873815
1819,5_1819-05-04_p3_sn83016083_00332895096_1819050401_0870,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45637,0.5302945,0.005392771,0.004323551,0.0036192567
1819,28_1819-03-23_p3_sn83016083_00332895096_1819032301_0850,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014552094,0.00961177,0.8816794,0.0059363362,0.088220306
1819,6_1819-03-16_p4_sn83016083_00332895096_1819031601_0847,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067547946,0.004397553,0.003283341,0.9833525,0.0022118364
1819,10_1819-05-04_p2_sn83016083_00332895096_1819050401_0869,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030962883,0.018451098,0.013718223,0.92767453,0.0091932975
1819,17_1819-01-26_pNone_sn85025061_00513684939_1819012601_0086,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5227134,0.019446023,0.014749358,0.43312952,0.009961692
1819,51_1819-01-19_p3_sn83016083_00332895096_1819011901_0814,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3328376,0.22998515,0.175693,0.14213863,0.11934564
1819,15_1819-04-20_p4_sn83016083_00332895096_1819042001_0863,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6606542,0.009293549,0.0070659076,0.1808379,0.14214839
1819,2_1819-02-02_p3_sn83016083_00332895096_1819020201_0822,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007960869,0.0048603476,0.059610855,0.002966075,0.92460185
1819,8_1819-02-16_p3_sn83016083_00332895096_1819021601_0830,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009733192,0.0053968835,0.9538547,0.003314443,0.027700765
1819,38_1819-02-16_p3_sn83016083_00332895096_1819021601_0830,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874775,0.65017164,0.006557126,0.25137225,0.00442152
1819,3_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535894,0.008203554,0.6291558,0.004927494,0.004123723
1819,23_1819-03-09_p4_sn83016083_00332895096_1819030901_0843,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061485473,0.92756414,0.00440265,0.0035631983,0.0029844467
1819,25_1819-08-03_pNone_sn85025061_00513684939_1819080301_0191,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14876035,0.0037678787,0.7930888,0.052544292,0.0018386907
1819,11_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004764969,0.0030224202,0.0023035635,0.0018498129,0.9880592
1819,5_1819-12-14_p4_sn85025061_00513684939_1819121401_0267,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078803925,0.9828,0.003750137,0.0030290927,0.002540307
1819,2_1819-01-12_p3_sn83016083_00332895096_1819011201_0810,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9896055,0.003627558,0.0027302045,0.0021985762,0.0018382344
1819,18_1819-01-12_pNone_sn85025061_00513684939_1819011201_0078,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57967067,0.0046814787,0.0035751683,0.0028486259,0.40922412
1819,8_1819-01-05_p4_sn83016083_00332895096_1819010501_0807,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069382694,0.0043710344,0.2078473,0.7786298,0.002213605
1819,22_1819-03-30_p3_sn83016083_00332895096_1819033001_0854,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28971213,0.0043519563,0.0032235822,0.0025936111,0.7001187
1819,7_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8682968,0.009049939,0.11255554,0.0055013993,0.004596372
1819,20_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9388924,0.021160379,0.016133254,0.012955125,0.010858791
1819,8_1819-02-16_p1_sn83016083_00332895096_1819021601_0828,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6113274,0.34869066,0.01614742,0.012967461,0.01086701
1819,9_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062335567,0.060308922,0.0024053678,0.0019265602,0.9291256
1819,12_1819-01-12_p4_sn83016083_00332895096_1819011201_0811,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01398324,0.009681237,0.96543396,0.005926181,0.0049753576
1819,36_1819-12-28_p1_sn85025061_00513684939_1819122801_0272,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076814175,0.0078054112,0.6393052,0.0046040234,0.27147117
1819,21_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6842023,0.011109107,0.008514673,0.0067774286,0.2893965
1819,58_1819-01-12_p3_sn83016083_00332895096_1819011201_0810,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91542554,0.029738227,0.022113614,0.01779692,0.014925685
1819,9_1819-04-06_p2_sn83016083_00332895096_1819040601_0857,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22746944,0.0030922887,0.3600407,0.08701817,0.32237935
1819,2_1819-03-16_p4_sn83016083_00332895096_1819031601_0847,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066883955,0.0036708913,0.002726217,0.2617522,0.72516227
1819,50_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9678388,0.011265753,0.008424788,0.0067855483,0.0056850123
1819,8_1819-04-20_p1_sn83016083_00332895096_1819042001_0860,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9604348,0.013748269,0.010400348,0.008382802,0.007033802
1819,3_1819-05-04_p1_sn83016083_00332895096_1819050401_0868,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5780595,0.008556045,0.006578003,0.005278536,0.4015279
1819,1_1819-02-16_pNone_sn85025061_00513684939_1819021601_0097,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004343242,0.0027406665,0.36818653,0.62334055,0.0013888873
1819,12_1819-06-01_p3_sn85025061_00513684939_1819060101_0158,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2547509,0.0013321508,0.0009653322,0.64788675,0.09506484
1819,6_1819-02-16_pNone_sn85025061_00513684939_1819021601_0097,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9963958,0.0012473625,0.00095421344,0.00076370523,0.0006388427
1819,2_1819-09-07_p4_sn85025061_00513684939_1819090701_0211,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009011754,0.35140955,0.6346372,0.0026885364,0.0022529794
1819,12_1819-10-26_p3_sn85025061_00513684939_1819102601_0238,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020291634,0.0118057495,0.0088623185,0.95305365,0.005986632
1819,33_1819-01-12_p4_sn83016083_00332895096_1819011201_0811,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79915935,0.02104389,0.0148281725,0.011911081,0.15305755
1819,17_1819-03-09_p3_sn83016083_00332895096_1819030901_0842,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015938932,0.007830387,0.41722485,0.5550239,0.003981992
1819,11_1819-06-15_pNone_sn85025061_00513684939_1819061501_0165,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008460479,0.0029138043,0.5536026,0.06322635,0.37179676
1819,19_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030532476,0.1311886,0.81811136,0.010982905,0.009184645
1819,11_1819-08-24_p4_sn83016083_00332895102_1819082401_0062,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009648848,0.006405866,0.9766765,0.003950571,0.0033182607
1819,32_1819-01-12_p2_sn83016083_00332895096_1819011201_0809,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94840336,0.017856952,0.013575937,0.010973996,0.009189687
1819,3_1819-02-09_p2_sn83016083_00332895096_1819020901_0825,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013099738,0.008564272,0.3225504,0.005087893,0.6506977
1819,11_1819-02-16_p4_sn83016083_00332895096_1819021601_0831,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010492075,0.006978034,0.97460127,0.004309141,0.003619407
1819,51_1819-03-16_p3_sn83016083_00332895096_1819031601_0846,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6419147,0.14261684,0.20642705,0.0049215336,0.0041199005
1819,1_1819-02-16_p1_sn83016083_00332895096_1819021601_0828,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523039,0.0032438454,0.09628497,0.80181205,0.09342872
