year,id,word_count,cooccur_topic1_house,cooccur_topic3_upon,cooccur_topic2_last,cooccur_topic4_street,cooccur_topic2_john,cooccur_topic1_also,cooccur_topic5_state,cooccur_topic5_county,cooccur_topic3_time,cooccur_topic4_disease,cooccur_topic5_court,cooccur_topic3_would,cooccur_topic1_sale,cooccur_topic4_cure,cooccur_topic2_york,cooccur_topic4_medicine,cooccur_topic4_remedy,cooccur_topic1_good,cooccur_topic5_said,cooccur_topic3_great,cooccur_topic2_bank,cooccur_topic5_bill,cooccur_topic2_city,smallpox_death_cooccurrences,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1843,26_1843-12-29_pNone_sn86058217_00271744742_1843122901_0817,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2117897,0.008314164,0.7707996,0.0049540987,0.004142484
1843,35_1843-03-30_p4_sn83030213_00206530182_1843033001_0106,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983079,0.0059428713,0.0044249888,0.0035643987,0.002988641
1843,58_1843-12-13_p3_sn83030213_00206530194_1843121301_0263,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94746834,0.01863936,0.013658131,0.011005137,0.009228996
1843,92_1843-07-31_p3_sn83030213_00206530182_1843073101_0523,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04683619,0.026275095,0.89771914,0.015881019,0.01328854
1843,28_1843-09-20_p4_sn83030213_00206530182_1843092001_0700,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61044514,0.3160729,0.029566547,0.02389056,0.020024816
1843,55_1843-03-28_p3_sn83030213_00206530182_1843032801_0097,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5235018,0.40289348,0.029574243,0.023969822,0.020060707
1843,42_1843-07-28_p1_sn83030213_00206530182_1843072801_0513,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025273325,0.8260511,0.011936383,0.009507079,0.12723213
1843,8_1843-04-05_p1_sn83030213_00206530182_1843040501_0123,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98216724,0.006250505,0.004665022,0.0037669647,0.0031502717
1843,21_1843-03-06_p4_sn83030213_00206530182_1843030601_0022,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9848341,0.0054109963,0.0039318963,0.0031661754,0.0026568577
1843,56_1843-10-23_p3_sn83030213_00206530194_1843102301_0079,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9774432,0.007909658,0.00589373,0.004763505,0.0039898665
1843,3_1843-11-18_p2_sn82016488_00513688040_1843111801_0143,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8424561,0.008873369,0.13895199,0.0052878675,0.0044307695
1843,16_1843-09-27_p1_sn83030213_00206530182_1843092701_0721,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9717643,0.009929521,0.007372112,0.0059516164,0.004982454
1843,28_1843-06-03_p1_sn82016488_00513688040_1843060301_0047,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36950773,0.090197325,0.5338829,0.0034924366,0.0029195377
1843,35_1843-11-11_p4_sn82016488_00513688040_1843111101_0141,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9645171,0.012438679,0.00926784,0.007490659,0.0062856115
1843,5_1843-09-09_p4_sn83030213_00206530182_1843090901_0664,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2679961,0.09434201,0.6370362,0.0003406058,0.00028511393
1843,36_1843-01-28_p1_sn83030213_00206530170_1843012801_0623,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013139946,0.9711992,0.0063019833,0.0050868136,0.004272
1843,129_1843-02-03_p4_sn83030213_00206530170_1843020301_0646,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696915,0.007237685,0.0053737233,0.28685006,0.0036235403
1843,29_1843-02-01_p1_sn83030213_00206530170_1843020101_0635,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93701226,0.022651652,0.016258782,0.013110485,0.010966914
1843,7_1843-09-16_p1_sn87090169_00295878174_1843091601_0295,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037685942,0.0023209322,0.52322584,0.0013873855,0.46929723
1843,55_1843-08-24_p2_sn83030213_00206530182_1843082401_0606,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24087504,0.0073655318,0.5398825,0.0043257573,0.20755115
1843,28_1843-12-16_p3_sn82007022_00393342882_1843121601_0061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62373143,0.016458869,0.011954557,0.009528153,0.338327
1843,19_1843-10-23_p2_sn83030213_00206530194_1843102301_0078,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079143146,0.17277516,0.00036776118,0.00029502655,0.8257706
1843,68_1843-05-03_p1_sn83030213_00206530182_1843050301_0221,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948089,0.018028129,0.01369757,0.010988179,0.009197166
1843,3_1843-05-17_p2_sn85042147_00202197978_1843051701_0506,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010650275,0.6325866,0.3494782,0.003963161,0.003321853
1843,7_1843-10-28_p3_sn82007022_00393342882_1843102801_0033,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021266707,0.0012427144,0.99528295,0.0007335568,0.00061406277
1843,14_1843-11-25_p4_sn82016317_00415661642_1843112501_0112,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011126827,0.997593,0.0005217304,0.0004201735,0.00035242675
1843,5_1843-01-21_pNone_sn83030213_00206530170_1843012101_0599,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06899977,0.0005453393,0.69861704,0.2315704,0.00026748131
1843,17_1843-11-28_p4_sn82016317_00415661642_1843112801_0120,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9718924,0.009798816,0.007371329,0.0059502013,0.0049872804
1843,13_1843-04-01_p2_sn83030213_00206530182_1843040101_0112,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146517465,0.9690142,0.0066157174,0.005281417,0.0044368925
1843,15_1843-07-13_p4_sn84020071_00414182951_1843071301_0702,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019522719,0.0012848096,0.0009636373,0.99514973,0.0006496066
1843,34_1843-09-02_p4_sn82016488_00513688040_1843090201_0101,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26475963,0.0015832696,0.08775406,0.00093929784,0.64496374
1843,9_1843-11-21_p2_sn83030213_00206530194_1843112101_0186,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007053915,0.8194359,0.00031308673,0.00025105802,0.17929457
1843,4_1843-09-01_p3_sn83030213_00206530182_1843090101_0635,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011146391,0.7611616,0.0047085187,0.0037542626,0.21922924
1843,73_1843-12-15_p4_sn83030213_00206530194_1843121501_0272,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6140768,0.34939712,0.014708191,0.011862834,0.009955062
1843,7_1843-05-27_p4_sn83030213_00206530182_1843052701_0308,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6659349,0.005496241,0.00414068,0.3216408,0.002787417
1843,15_1843-06-29_p4_sn83030213_00206530182_1843062901_0420,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9854644,0.005205935,0.0037560076,0.0030312215,0.0025425097
1843,3_1843-04-01_p2_sn83030213_00206530182_1843040101_0112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41539094,0.002551627,0.5792607,0.0015218187,0.0012748768
1843,41_1843-07-26_p2_sn83030213_00206530182_1843072601_0506,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048960343,0.90696585,0.01781664,0.014291894,0.011965237
1843,4_1843-11-27_p2_sn82016317_00415661642_1843112701_0114,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7617494,0.003073031,0.0023126223,0.23131001,0.0015549464
1843,35_1843-03-31_p3_sn83030213_00206530182_1843033101_0109,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03593889,0.92706794,0.015024121,0.011968635,0.010000367
1843,18_1843-01-07_p4_sn83030213_00206530170_1843010701_0554,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012494152,0.97288436,0.0058824657,0.004751503,0.003987511
1843,2_1843-03-27_p1_sn83030213_00206530182_1843032701_0091,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06972333,0.120214604,0.80836695,0.00092218246,0.0007729041
1843,4_1843-06-29_p2_sn84020071_00414182951_1843062901_0692,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018576901,0.4025609,0.4554348,0.123200014,0.00022736995
1843,64_1843-05-27_p3_sn83030213_00206530182_1843052701_0307,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44754234,0.009971329,0.53152895,0.005966001,0.0049914187
1843,12_1843-11-04_p1_sn82007022_00393342882_1843110401_0035,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4026999,0.0016076111,0.4759785,0.118911006,0.00080299
1843,11_1843-01-13_p1_sn87090028_00295877959_1843011301_0144,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014477707,0.0008744634,0.7501335,0.00051556935,0.24702862
1843,60_1843-06-21_p3_sn83030213_00206530182_1843062101_0391,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023783296,0.7988916,0.011095862,0.0089089135,0.15732026
1843,16_1843-04-01_pNone_sn83016954_0019991733A_1843040101_0094,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017667396,0.30563733,0.6635667,0.007142161,0.0059863753
1843,10_1843-04-26_p1_sn85042147_00202197978_1843042601_0493,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14074753,0.10764729,0.7509738,0.00034374523,0.000287644
1843,24_1843-04-08_pNone_sn83016954_0019991733A_1843040801_0098,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359335,0.51550895,0.014917631,0.42365965,0.009980239
1843,7_1843-07-22_p2_sn82016488_00513688040_1843072201_0076,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014492135,0.08853002,0.83286774,0.00051991886,0.076633096
1843,17_1843-08-04_p1_sn87090028_00295877959_1843080401_0240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009894795,0.9805257,0.0038672707,0.0031062912,0.0026059533
1843,61_1843-07-19_p4_sn82014751_00513688210_1843071901_0004,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038312727,0.0025348812,0.0018822893,0.0015165543,0.99023503
1843,48_1843-12-21_p4_sn83030213_00206530194_1843122101_0292,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009745841,0.0062236814,0.004657195,0.97622794,0.0031453262
1843,16_1843-10-24_p3_sn83030213_00206530194_1843102401_0083,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017861223,0.9621474,0.008074057,0.006483036,0.0054343245
1843,29_1843-12-14_p3_sn83030213_00206530194_1843121401_0267,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015965315,0.009544557,0.007099389,0.96261007,0.004780673
1843,71_1843-08-19_p3_sn83030213_00206530182_1843081901_0591,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012039214,0.68374515,0.005705442,0.004596705,0.29391345
1843,29_1843-11-27_p3_sn83030213_00206530194_1843112701_0207,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032940377,0.9271339,0.01610698,0.012950412,0.010868307
1843,12_1843-09-28_p4_sn83030213_00206530182_1843092801_0728,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349848,0.19967848,0.01478184,0.011942369,0.73861253
1843,12_1843-05-25_p1_sn83030213_00206530182_1843052501_0297,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97722197,0.008090665,0.0059230914,0.004771172,0.0039931163
1843,20_1843-12-02_p4_sn84020048_0029587823A_1843120201_0041,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78696585,0.16423042,0.019668551,0.0158596,0.013275577
1843,53_1843-09-21_p3_sn83030213_00206530182_1843092101_0703,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9840636,0.000883738,0.0006626465,0.013945044,0.00044486683
1843,69_1843-09-01_p3_sn83030213_00206530182_1843090101_0635,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5259088,0.020545604,0.014847483,0.4287059,0.009992206
1843,3_1843-12-11_p3_sn83030213_00206530194_1843121101_0255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02359319,0.94885856,0.011134889,0.008930359,0.0074829143
1843,55_1843-02-03_p4_sn83030213_00206530170_1843020301_0646,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9832721,0.00599707,0.004330002,0.0034827937,0.0029181212
1843,69_1843-12-16_p3_sn83030213_00206530194_1843121601_0275,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95445526,0.016309837,0.011772146,0.009497036,0.00796572
1843,10_1843-03-29_p2_sn83030213_00206530182_1843032901_0100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015860949,0.9694605,0.00593323,0.004756401,0.0039889724
1843,41_1843-11-30_p4_sn83030213_00206530194_1843113001_0220,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39193666,0.60318345,0.0019666634,0.0015842442,0.0013290514
1843,46_1843-10-25_p2_sn83030213_00206530194_1843102501_0086,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03829895,0.9129393,0.019666437,0.015815377,0.013280084
1843,16_1843-07-07_p2_sn87090028_00295877959_1843070701_0229,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017064452,0.009738318,0.96270984,0.0057033347,0.004784085
1843,9_1843-10-21_p4_sn82007022_00393342882_1843102101_0030,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009998122,0.0006006418,0.9977342,0.00036238224,0.0003029892
1843,24_1843-09-16_p2_sn82016488_00513688040_1843091601_0107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03989301,0.3410573,0.5971971,0.011884485,0.0099680815
1843,45_1843-05-26_p1_sn83030213_00206530182_1843052601_0301,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86499614,0.04703605,0.035333242,0.02869557,0.023939015
1843,5_1843-11-11_p2_sn82007022_00393342882_1843111101_0040,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004144925,0.0024694633,0.99073577,0.0014416485,0.0012081952
1843,14_1843-01-13_p1_sn87090028_00295877959_1843011301_0144,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012504054,0.0007216758,0.46014285,0.0004306545,0.5374545
1843,5_1843-11-18_p4_sn83030213_00206530194_1843111801_0180,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075853884,0.0026102427,0.0019268634,0.9183089,0.0013000683
1843,89_1843-04-25_p4_sn83030213_00206530182_1843042501_0196,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92495185,0.026309516,0.01961565,0.01583551,0.013287549
1843,9_1843-04-26_p3_sn83030213_00206530182_1843042601_0199,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015408818,0.771315,0.0007307246,0.0005851978,0.22582822
1843,7_1843-12-16_p3_sn82016317_00415661642_1843121601_0183,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8038195,0.0034375526,0.18893512,0.0020737562,0.0017341417
1843,82_1843-03-02_p4_sn83030213_00206530182_1843030201_0008,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017498517,0.15919214,0.008505118,0.06976522,0.745039
1843,24_1843-09-23_p1_sn83030213_00206530182_1843092301_0709,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011213575,0.007084931,0.0053529097,0.972728,0.0036205845
1843,23_1843-11-18_p3_sn82007022_00393342882_1843111801_0045,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047168033,0.0029861159,0.9890939,0.0017435869,0.0014596703
1843,9_1843-12-02_p4_sn82016317_00415661642_1843120201_0136,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010716217,0.9977092,0.000491545,0.000395721,0.00033190145
1843,49_1843-07-31_p1_sn83030213_00206530182_1843073101_0521,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73214513,0.0061589885,0.117824025,0.0036786192,0.14019318
1843,42_1843-09-08_p2_sn87090028_00295877959_1843090801_0257,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043892737,0.029008724,0.89435494,0.017809972,0.014933614
1843,49_1843-03-01_p1_sn83030213_00206530182_1843030101_0001,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6233819,0.012664276,0.35013577,0.007518607,0.0062994133
1843,67_1843-12-25_p3_sn83030213_00206530194_1843122501_0303,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04117282,0.91017,0.019566467,0.015820418,0.013270237
1843,31_1843-03-01_p1_sn83030213_00206530182_1843030101_0001,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009066319,0.006000301,0.07585117,0.9060908,0.0029914675
1843,36_1843-12-12_p3_sn83030213_00206530194_1843121201_0259,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30093428,0.0021462308,0.001612602,0.6942273,0.0010795709
1843,66_1843-04-28_p3_sn83030213_00206530182_1843042801_0207,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012722408,0.0072591486,0.0053562536,0.9710419,0.0036202376
1843,61_1843-07-13_p4_sn84020071_00414182951_1843071301_0702,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031136174,0.020531287,0.014817283,0.923544,0.009971245
1843,53_1843-12-15_p3_sn82016317_00415661642_1843121501_0179,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015885776,0.010167761,0.09118761,0.87777114,0.004987711
1843,58_1843-02-03_p4_sn87065696_00295877583_1843020301_0300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117663816,0.08199617,0.058657918,0.04765152,0.6940305
1843,5_1843-12-20_p3_sn83030213_00206530194_1843122001_0287,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008649678,0.0054606334,0.0041181133,0.97899204,0.002779606
1843,80_1843-10-26_p4_sn83030213_00206530194_1843102601_0092,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061489254,0.6038271,0.025360692,0.29218742,0.017135564
1843,90_1843-08-25_p4_sn83030213_00206530182_1843082501_0612,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20140259,0.7856522,0.0052177645,0.0042077843,0.0035195833
1843,47_1843-11-23_p4_sn83030213_00206530194_1843112301_0196,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15072055,0.0074618263,0.005542512,0.0044715037,0.8318036
1843,11_1843-09-16_pNone_sn83016954_0019991733A_1843091601_0159,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30890954,0.0070320633,0.005205222,0.0041927057,0.67466044
1843,2_1843-12-20_pNone_sn82016317_00415661642_1843122001_0193,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935075,0.0022698317,0.0017018435,0.001371263,0.0011495353
1843,18_1843-11-15_p4_sn85042147_00202197978_1843111501_0615,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34676945,0.016183527,0.6195687,0.009505272,0.007973005
1843,56_1843-08-19_p4_sn83030213_00206530182_1843081901_0592,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018898465,0.95914125,0.008827027,0.0071518025,0.00598143
1843,94_1843-09-20_p1_sn83030213_00206530182_1843092001_0697,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023962123,0.0151336035,0.011054505,0.94237465,0.0074751396
1843,39_1843-11-01_p3_sn85042147_00202197978_1843110101_0606,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041866906,0.0035879824,0.9506275,0.0021305468,0.001787111
1843,1_1843-01-30_p4_sn83030213_00206530170_1843013001_0630,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19430426,0.13665265,0.54029244,0.12759884,0.0011518035
1843,31_1843-02-01_p4_sn83030213_00206530170_1843020101_0638,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21862534,0.012746608,0.009398314,0.49331525,0.26591453
1843,26_1843-04-27_p4_sn83030213_00206530182_1843042701_0204,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9692705,0.010766728,0.008042569,0.0064858003,0.0054343417
1843,12_1843-04-26_p2_sn85042147_00202197978_1843042601_0494,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020555092,0.9549482,0.0099073,0.007941347,0.006648146
1843,13_1843-06-03_p3_sn82016488_00513688040_1843060301_0049,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015963641,0.23855679,0.7588287,0.0005541758,0.00046396125
1843,89_1843-10-24_p1_sn83030213_00206530194_1843102401_0081,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7035557,0.1506398,0.0015253351,0.0012207819,0.14305836
1843,1_1843-08-22_p2_sn83030213_00206530182_1843082201_0598,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020299868,0.5980113,0.3985476,0.00076775596,0.0006433686
1843,9_1843-09-05_p4_sn87065340_00295877765_1843090501_0304,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041597146,0.086434096,0.0019184736,0.9062014,0.0012863341
1843,4_1843-12-22_p2_sn83030213_00206530194_1843122201_0294,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008123049,0.0039149,0.0029384121,0.9830596,0.0019641297
1843,19_1843-09-19_p1_sn83030213_00206530182_1843091901_0693,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964621,0.012282552,0.009300081,0.007506584,0.0062897545
1843,27_1843-09-02_p1_sn83030213_00206530182_1843090201_0637,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056269396,0.28931597,0.022204155,0.017858246,0.6143523
1843,71_1843-11-18_p1_sn83030213_00206530194_1843111801_0177,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92510784,0.026113575,0.01961657,0.01586121,0.013300852
1843,27_1843-06-08_p4_sn84020071_00414182951_1843060801_0682,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026722816,0.0016416695,0.0012341851,0.99362135,0.0008305274
1843,13_1843-10-23_p2_sn83030213_00206530194_1843102301_0078,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13239898,0.05823029,0.80818194,0.00064716215,0.0005416492
1843,11_1843-02-02_p1_sn83030213_00206530170_1843020201_0639,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016956355,0.23791529,0.0077228444,0.0062045814,0.731201
