id,word_count,smallpox_death_cooccurrences,cooccur_topic1_county,cooccur_topic1_late,cooccur_topic1_year,cooccur_topic1_notice,cooccur_topic1_taken,cooccur_topic2_black,cooccur_topic2_good,cooccur_topic2_cotton,cooccur_topic2_white,cooccur_topic2_plain,cooccur_topic3_day,cooccur_topic3_brig,cooccur_topic3_court,cooccur_topic3_whole,cooccur_topic3_state,cooccur_topic4_john,cooccur_topic4_bill,cooccur_topic4_public,cooccur_topic4_vote,cooccur_topic4_committee,cooccur_topic5_debt,cooccur_topic5_french,cooccur_topic5_army,cooccur_topic5_france,cooccur_topic5_petition,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
5_1805-09-16_pNone_sn83016082_00332895060_1805091601_0698,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3000589907169342,0.22251392900943756,0.0,0.4650779962539673,0.0
23_1805-12-23_p4_sn83016082_00332895060_1805122301_0754,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04886821284890175,0.16743925213813782,0.750868558883667,0.01789959892630577,0.014924407936632633
11_1805-08-26_p3_sn83016082_00332895060_1805082601_0685,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6443493962287903,0.19949708878993988,0.13430967926979065,0.01189390942454338,0.0
2_1805-07-16_p3_sn83045636_00332895060_1805071601_0661,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010714951902627945,0.0,0.0,0.9732590317726135,0.0
12_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9440934062004089,0.01935349404811859,0.014737620018422604,0.01186456624418497,0.0
13_1805-10-21_p1_sn83016082_00332895060_1805102101_0715,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5299568772315979,0.017640188336372375,0.4302915036678314,0.0,0.02143535576760769
18_1805-11-04_p2_sn83016082_00332895060_1805110401_0724,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5101938247680664,0.020991254597902298,0.01617608033120632,0.44177931547164917,0.01085949782282114
23_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4470874071121216,0.49799373745918274,0.02212234027683735,0.01786966063082218,0.01492686290293932
7_1805-12-16_p1_sn83016082_00332895060_1805121601_0747,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253658056259155,0.025795117020606995,0.019654979929327965,0.015911953523755074,0.013272155076265335
48_1805-07-16_p3_sn83045636_00332895060_1805071601_0661,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712668240070343,0.03340649604797363,0.02531530149281025,0.2115405946969986,0.017069388180971146
15_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18133442103862762,0.0,0.40323156118392944,0.0,0.4050131142139435
12_1805-05-27_p3_sn83045636_00332895060_1805052701_0633,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35354337096214294,0.023570654913783073,0.017748035490512848,0.5931898355484009,0.011948111467063427
5_1805-10-21_p3_sn83016082_00332895060_1805102101_0717,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030137328431010246,0.9624406695365906,0.0,0.0,0.0
6_1805-06-03_p1_sn83045636_00332895060_1805060301_0635,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26634758710861206,0.7091546654701233,0.0,0.0,0.0
2_1805-07-09_p2_sn83045636_00332895060_1805070901_0656,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1485973745584488,0.01232834905385971,0.825287938117981,0.0,0.0
1_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6044061183929443,0.0,0.37764132022857666,0.0,0.0
10_1805-05-27_p2_sn83045636_00332895060_1805052701_0632,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9864312410354614,0.0,0.0,0.0,0.0
34_1805-07-23_p2_sn83016082_00332895060_1805072301_0664,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032153334468603134,0.019795501604676247,0.014711203053593636,0.9233910441398621,0.0
27_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891037940979004,0.0,0.0,0.0,0.0
14_1805-05-06_p4_sn83045636_00332895060_1805050601_0622,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9019410014152527,0.0351644791662693,0.02543129399418831,0.020393170416355133,0.01707003079354763
8_1805-08-19_p4_sn83016082_00332895060_1805081901_0682,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6122123599052429,0.3833931088447571,0.0,0.0,0.0
11_1805-05-27_p3_sn83045636_00332895060_1805052701_0633,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9518212676048279,0.01673109270632267,0.012689059600234032,0.010217918083071709,0.0
34_1805-11-04_p1_sn83016082_00332895060_1805110401_0723,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9731893539428711,0.0,0.0,0.0,0.0
8_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9784790873527527,0.0,0.0,0.0
62_1805-07-16_p3_sn83045636_00332895060_1805071601_0661,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8884953260421753,0.03852503374218941,0.029344115406274796,0.023729335516691208,0.019906187430024147
25_1805-06-18_p4_sn83045636_00332895060_1805061801_0646,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9031931757926941,0.03398434445261955,0.02532222494482994,0.020447365939617157,0.017052901908755302
22_1805-08-05_p4_sn83016082_00332895060_1805080501_0674,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9841062426567078,0.0,0.0,0.0
56_1805-05-27_p3_sn83045636_00332895060_1805052701_0633,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
45_1805-12-02_p3_sn83016082_00332895060_1805120201_0741,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9709550142288208,0.010011771693825722,0.0,0.0,0.0
7_1805-08-12_p2_sn83016082_00332895060_1805081201_0676,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35950976610183716,0.0,0.4431002140045166,0.18922068178653717,0.0
37_1805-11-18_p4_sn83016082_00332895060_1805111801_0734,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9910987615585327,0.0,0.0,0.0
11_1805-12-02_p2_sn83016082_00332895060_1805120201_0740,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06006063520908356,0.17662560939788818,0.7196329236030579,0.023777268826961517,0.01990353688597679
10_1805-12-09_p1_sn83016082_00332895060_1805120901_0743,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5049803853034973,0.0,0.3974539339542389,0.0,0.09366773813962936
16_1805-12-30_p2_sn83016082_00332895060_1805123001_0756,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8658097982406616,0.0461651012301445,0.035563644021749496,0.028562625870108604,0.02389882504940033
14_1805-05-27_p4_sn83045636_00332895060_1805052701_0634,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4140121340751648,0.5311580896377563,0.022045794874429703,0.01781211607158184,0.01497190073132515
4_1805-04-29_p1_sn83045636_00332895060_1805042901_0615,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7579327821731567,0.0,0.23626911640167236
45_1805-05-06_p4_sn83045636_00332895060_1805050601_0622,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5048056840896606,0.47064194083213806,0.0,0.0,0.0
27_1805-05-27_p2_sn83045636_00332895060_1805052701_0632,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325166702270508,0.05774465948343277,0.044299717992544174,0.03557687625288963,0.029862074181437492
1_1805-11-18_p1_sn83016082_00332895060_1805111801_0731,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9426246881484985,0.020863676443696022,0.014694002456963062,0.011867307126522064,0.0
25_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707630306482315,0.8242247700691223,0.0,0.0,0.0
4_1805-05-20_p4_sn83045636_00332895060_1805052001_0630,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028931329026818275,0.015484098345041275,0.5267875790596008,0.4208340346813202,0.0
1_1805-05-20_p4_sn83045636_00332895060_1805052001_0630,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7397888898849487,0.25040826201438904,0.0,0.0,0.0
6_1805-12-23_p2_sn83016082_00332895060_1805122301_0752,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47126516699790955,0.011653581634163857,0.0,0.0,0.5010765790939331
26_1805-11-25_p3_sn83016082_00332895060_1805112501_0737,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6755968332290649,0.296903133392334,0.011126121506094933,0.0,0.0
1_1805-12-02_p2_sn83016082_00332895060_1805120201_0740,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4219702184200287,0.0,0.12353239953517914,0.0,0.44695234298706055
11_1805-06-03_p4_sn83045636_00332895060_1805060301_0638,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9791595339775085,0.0,0.0,0.0
20_1805-04-22_p2_sn83045636_00332895060_1805042201_0612,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07923062890768051,0.0,0.0,0.0,0.9089742302894592
15_1805-10-28_p4_sn83016082_00332895060_1805102801_0722,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07119081914424896,0.04685590788722038,0.03530017286539078,0.8227652907371521,0.023887811228632927
10_1805-04-15_p4_sn83045636_00332895060_1805041501_0610,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9182963371276855,0.019180145114660263,0.04234698414802551,0.010985010303556919,0.0
9_1805-07-09_p4_sn83045636_00332895060_1805070901_0658,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013897075317800045,0.8175773024559021,0.0,0.15791194140911102,0.0
8_1805-11-11_p3_sn83016082_00332895060_1805111101_0729,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211802139878273,0.6861886382102966,0.09948638081550598,0.0,0.0
24_1805-06-18_p1_sn83045636_00332895060_1805061801_0643,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9552437663078308,0.015505815856158733,0.011779427528381348,0.0,0.0
30_1805-06-25_p3_sn83045636_00332895060_1805062501_0649,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029024427756667137,0.017849085852503777,0.9329794049263,0.010958538390696049,0.0
42_1805-07-02_p3_sn83045636_00332895060_1805070201_0653,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39638426899909973,0.5595092177391052,0.017936406657099724,0.014232588931918144,0.011937488801777363
19_1805-12-09_p2_sn83016082_00332895060_1805120901_0744,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01461232639849186,0.0,0.0,0.9653165936470032,0.0
1_1805-08-12_p3_sn83016082_00332895060_1805081201_0677,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807999730110168,0.0,0.0,0.0,0.0
38_1805-08-05_p4_sn83016082_00332895060_1805080501_0674,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9435027837753296,0.0197480209171772,0.014925803989171982,0.011868815869092941,0.0
7_1805-07-02_p2_sn83045636_00332895060_1805070201_0652,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018788788467645645,0.14673678576946259,0.0,0.0,0.8184100985527039
11_1805-12-16_p3_sn83016082_00332895060_1805121601_0749,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018523957580327988,0.010982846841216087,0.9580192565917969,0.0,0.0
25_1805-01-14_p5_sn83016081_00332895060_1805011401_0261,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9695740938186646,0.010518395341932774,0.0,0.0,0.0
35_1805-09-30_p4_sn83016082_00332895060_1805093001_0706,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021669071167707443,0.9524639248847961,0.010475232265889645,0.0,0.0
9_1805-12-30_p2_sn83016082_00332895060_1805123001_0756,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28697842359542847,0.03847556933760643,0.6308861374855042,0.023760706186294556,0.0198991522192955
11_1805-08-26_p4_sn83016082_00332895060_1805082601_0686,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026050426065921783,0.015274081379175186,0.9423022270202637,0.0,0.0
8_1805-07-16_p2_sn83045636_00332895060_1805071601_0660,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025615818798542023,0.128963440656662,0.8267148733139038,0.010170985013246536,0.0
46_1805-12-16_p4_sn83016082_00332895060_1805121601_0750,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03946315869688988,0.9119411706924438,0.019533317536115646,0.01580110751092434,0.013261287473142147
8_1805-06-03_p3_sn83045636_00332895060_1805060301_0637,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8338198065757751,0.0,0.15063703060150146
12_1805-12-02_p2_sn83016082_00332895060_1805120201_0740,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030158234760165215,0.01919364370405674,0.01472626905888319,0.01185012049973011,0.9240716695785522
7_1805-07-29_p4_sn83016082_00332895060_1805072901_0670,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5130857229232788,0.013704806566238403,0.010455570183694363,0.45572981238365173,0.0
22_1805-06-11_p2_sn83045636_00332895060_1805061101_0640,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056771907955408096,0.03839055448770523,0.8611375093460083,0.023807313293218613,0.01989276148378849
11_1805-06-11_p4_sn83045636_00332895060_1805061101_0642,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7511405348777771,0.24335454404354095,0.0,0.0,0.0
4_1805-12-16_p2_sn83016082_00332895060_1805121601_0748,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2722293436527252,0.0,0.6218386292457581,0.0,0.10363331437110901
15_1805-06-18_p3_sn83045636_00332895060_1805061801_0645,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9326446056365967,0.023429522290825844,0.017703259363770485,0.014268727041780949,0.011953913606703281
11_1805-05-20_p3_sn83045636_00332895060_1805052001_0629,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8300095796585083,0.01972258649766445,0.12840326130390167,0.011906740255653858,0.0
30_1805-12-09_p1_sn83016082_00332895060_1805120901_0743,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10355619341135025,0.786206841468811,0.04485839977860451,0.035538725554943085,0.029839826747775078
25_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014806929975748062,0.9661411643028259,0.0,0.0,0.0
3_1805-08-19_p1_sn83016082_00332895060_1805081901_0679,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18616193532943726,0.0,0.8039037585258484,0.0,0.0
2_1805-10-21_p2_sn83016082_00332895060_1805102101_0716,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10306090861558914,0.010252699255943298,0.0,0.8742806911468506,0.0
2_1805-12-02_p4_sn83016082_00332895060_1805120201_0742,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9798763990402222,0.0,0.0,0.0
13_1805-04-29_p3_sn83045636_00332895060_1805042901_0617,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022790230810642242,0.012895222753286362,0.0,0.0,0.9464604258537292
17_1805-10-21_p2_sn83016082_00332895060_1805102101_0716,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6797594428062439,0.0801694467663765,0.0,0.23466065526008606,0.0
39_1805-04-15_p4_sn83045636_00332895060_1805041501_0610,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06736809760332108,0.0,0.0,0.0,0.9230369925498962
9_1805-09-16_pNone_sn83016082_00332895060_1805091601_0698,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13759492337703705,0.0,0.8450096249580383,0.0
2_1805-08-19_p3_sn83016082_00332895060_1805081901_0681,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9765647053718567,0.0,0.0
1_1805-04-29_p4_sn83045636_00332895060_1805042901_0618,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45805707573890686,0.0,0.24901212751865387,0.0,0.28682082891464233
24_1805-07-02_p2_sn83045636_00332895060_1805070201_0652,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312620759010315,0.02480390854179859,0.0177377350628376,0.014253486879169941,0.011942784301936626
17_1805-12-30_p1_sn83016082_00332895060_1805123001_0755,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03994661569595337,0.9476505517959595,0.0
15_1805-07-02_p3_sn83045636_00332895060_1805070201_0653,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03097107633948326,0.018774013966321945,0.013653213158249855,0.2957513630390167,0.640850305557251
14_1805-04-15_p3_sn83045636_00332895060_1805041501_0609,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9839580059051514
30_1805-11-25_p1_sn83016082_00332895060_1805112501_0735,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9164010286331177,0.02882649563252926,0.022042958065867424,0.01780839078128338,0.014921165071427822
2_1805-06-11_p4_sn83045636_00332895060_1805061101_0642,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3649847209453583,0.04452812671661377,0.13464567065238953,0.24977734684944153,0.2060641050338745
13_1805-05-13_p1_sn83045636_00332895060_1805051301_0623,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8650901317596436,0.04667045921087265,0.035838913172483444,0.028511302545666695,0.023889167234301567
2_1805-12-09_p2_sn83016082_00332895060_1805120901_0744,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5895726084709167,0.38273561000823975,0.011315330862998962,0.0,0.0
13_1805-10-14_p1_sn83016082_00332895060_1805101401_0711,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03248836472630501,0.9579925537109375,0.0,0.0,0.0
9_1805-10-21_p1_sn83016082_00332895060_1805102101_0715,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34312936663627625,0.0,0.47571706771850586,0.0,0.17669326066970825
15_1805-10-07_p3_sn83016082_00332895060_1805100701_0709,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4611770212650299,0.0,0.5300177931785583,0.0,0.0
21_1805-08-12_p4_sn83016082_00332895060_1805081201_0678,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4437495768070221,0.0,0.0,0.0,0.5338547229766846
24_1805-05-27_p2_sn83045636_00332895060_1805052701_0632,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011395389214158058,0.0,0.9743977189064026,0.0,0.0
9_1805-04-15_p4_sn83045636_00332895060_1805041501_0610,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14534886181354523,0.7916580438613892,0.025546006858348846,0.02039199136197567,0.01705511473119259
10_1805-07-09_p1_sn83045636_00332895060_1805070901_0655,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9769593477249146,0.0,0.0,0.0,0.0
27_1805-11-18_p1_sn83016082_00332895060_1805111801_0731,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08326566219329834,0.8067214488983154,0.04445358365774155,0.03570292890071869,0.0298563614487648
27_1805-07-02_p3_sn83045636_00332895060_1805070201_0653,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3480582535266876,0.0,0.0,0.0,0.6383752226829529
35_1805-04-22_p3_sn83045636_00332895060_1805042201_0613,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03335212543606758,0.6005120873451233,0.013797803781926632,0.3431435227394104,0.0
19_1805-12-23_p3_sn83016082_00332895060_1805122301_0753,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10560513287782669,0.8814107179641724,0.0,0.0,0.0
4_1805-08-05_p4_sn83016082_00332895060_1805080501_0674,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34724175930023193,0.18043802678585052,0.0,0.46556296944618225,0.0
1_1805-06-25_p2_sn83045636_00332895060_1805062501_0648,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8301281332969666,0.0,0.1558980643749237,0.0,0.0
13_1805-11-25_p1_sn83016082_00332895060_1805112501_0735,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9662877917289734,0.011730445548892021,0.0,0.0,0.0
1_1805-12-30_p4_sn83016082_00332895060_1805123001_0758,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97264564037323,0.0,0.0,0.0,0.0
18_1805-12-09_p4_sn83016082_00332895060_1805120901_0746,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07831843942403793,0.895937442779541,0.01035389956086874,0.0,0.0
9_1805-10-07_p2_sn83016082_00332895060_1805100701_0708,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021997028961777687,0.09748610109090805,0.8641378283500671,0.0,0.0
5_1805-10-28_p2_sn83016082_00332895060_1805102801_0720,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5826334357261658,0.0,0.0,0.0,0.4128108024597168
8_1805-11-04_p3_sn83016082_00332895060_1805110401_0725,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11411000043153763,0.7401585578918457,0.0585666298866272,0.04738139733672142,0.03978343680500984
15_1805-12-02_p2_sn83016082_00332895060_1805120201_0740,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5618382096290588,0.0,0.41844120621681213,0.0,0.0
31_1805-05-06_p4_sn83045636_00332895060_1805050601_0622,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627758860588074,0.01289704255759716,0.0,0.0,0.0
